ADDRESS,C01,Expenses,Income
2280048110,3,57838964,57603164
2280048114,2,23728776,22308776
2280049198,3,18845604,31318164
2280049200,3,17959164,27418164
2280049208,2,14344812,13578776
2280050053,5,70820120,111725000
2280050055,4,38596224,58755000
2280050062,4,51753404,56380000
2280050064,5,65691940,98121940
2280051058,1,14294388,23369388
2280051061,2,34554576,50108776
2280051063,2,34522896,40358776
2280051068,1,11469388,25369388
2280051069,4,50823920,61320000
2280052159,5,30120640,57420000
2280052161,5,94699940,98371940
2280052164,1,15827788,13134988
2280052171,2,32930776,67338776
2280053005,5,35864540,39671940
2280053009,3,24085164,35013164
2280053011,4,37413752,46897552
2280053014,4,44886552,68932552
2280054109,4,27974752,34097552
2280054111,1,17058388,13499388
2280054116,5,50511940,61590940
2280054121,1,15056388,16994388
2280055188,1,23185388,10024388
2280055193,4,38444352,47097552
2280055194,5,50813940,113721940
2280055199,4,28312552,49993552
2280055201,4,70699352,71617552
2280056004,4,32284352,54207552
2280056009,5,99748164,59673164
2280056011,3,46168964,66513164
2280056013,4,42618352,39497552
2280056016,5,52839552,76897552
2280057217,2,30831848,34308776
2280057218,4,45048552,47902552
2280057223,5,63373300,95152000
2280057226,4,40482584,30253164
2280058108,4,45440804,103949600
2280058113,4,50717552,36897552
2280058114,3,104097964,76023164
2280058119,5,143364500,121878500
2280058121,8,138780200,103912000
2280059200,5,34994200,68145000
2280059202,3,23818364,51006164
2280059207,2,54485200,98530000
2280059208,4,56383600,106860000
2280060004,4,126141300,108489000
2280060009,1,29742388,24154388
2280060012,5,87988940,66091940
2280060013,5,75419600,110079000
2280060018,3,58150164,35183164
2280061249,2,23343292,25128776
2280061252,3,36885776,42544776
2280061255,4,25340740,43719164
2280061258,2,45177352,78777776
2280061262,4,20884552,35657552
2280062152,5,22819400,32805000
2280062158,2,20724776,34618776
2280062162,3,26972776,25563776
2280063105,3,66587964,84918164
2280063110,2,23644576,41698776
2280063116,1,8914000,10455000
2280064153,4,33173352,45537552
2280064157,4,33070552,35137552
2280064162,4,55375352,50257552
2280064164,5,34631940,65191940
2280065119,3,69459764,80213164
2280065120,2,49354400,67870000
2280065123,2,18094776,22208776
2280065128,2,21897400,23860000
2280066114,1,13026388,14019388
2280066117,4,31426552,37587552
2280066120,1,9596388,9659388
2280066125,5,44283940,28461940
2280066127,4,30626352,39747552
2280067169,3,25152164,33473164
2280067172,5,34998940,54799940
2280067179,3,100876100,125614500
2280067182,3,30049964,31751164
2280068251,1,10097388,7544388
2280068257,2,27340000,35320000
2280068260,3,43135800,48290000
2280068261,5,73584600,90580000
2280069349,4,65828672,46277552
2280069352,5,107258740,70821940
2280069353,5,33434988,42021940
2280069357,2,38753776,24818776
2280069361,2,47949376,42008776
2280070005,2,47585000,28160000
2280070008,5,90301000,80220000
2280070011,4,56322352,47457552
2280070016,2,47949776,33908776
2280071004,2,20540776,17942776
2280071010,4,70424352,52002552
2280071018,4,79539552,101797552
2280072318,2,158379576,117028776
2280072321,3,36207800,48320000
2280072322,1,21612388,18274388
2280072325,4,73855352,75317552
2280072330,4,39873552,41657552
2280073053,3,20536164,36418164
2280073058,1,88028360,137835000
2280073059,3,37764456,96195000
2280073064,4,183235792,408957552
2280074058,4,34398152,41337552
2280074062,2,32718776,27318776
2280074065,2,64981956,170518776
2280074068,3,35163708,45778164
2280074070,3,74423044,26943164
2280075005,5,36672740,44834940
2280075009,5,53719800,82975000
2280075010,4,66235200,85608000
2280075013,3,47037164,53308164
2280075016,4,78512800,115670000
2280076112,4,215915328,175076328
2280076114,4,66670000,85280000
2280076116,4,78020052,97637552
2280076119,2,46133276,40568776
2280076123,2,41879000,61380000
2280077005,3,23878164,45913164
2280077008,3,18642164,19213164
2280077015,4,37079552,57717552
2280077016,5,33286940,57021940
2280078061,1,5949388,9614388
2280078063,4,28830000,55520000
2280078065,5,39840940,72446940
2280078069,2,17948776,42138776
2280078071,5,28778000,46875000
2280079170,4,42039552,52017552
2280079173,1,15075388,12279388
2280079176,4,59847552,42817552
2280079179,4,46551552,83117552
2280079181,4,60355552,56717552
2280080114,1,24279388,14174388
2280080117,6,150188328,98246328
2280080121,3,50613164,51523164
2280080123,4,47653552,48697552
2280080127,5,53386940,64071940
2280081158,4,30039552,41037552
2280081162,4,18287552,26557552
2280081165,3,15063000,54435000
2280081168,3,17152164,57778164
2280081171,4,52567552,75837552
2280082055,3,39977000,73765000
2280082060,1,15039388,43769388
2280082063,4,55083899,79820000
2280082068,2,20696000,17110000
2280083006,4,77540200,137260000
2280083009,3,43453000,47295000
2280083011,2,27318400,41000000
2280083014,1,24731200,18400000
2280083018,5,38171840,57297000
2280084197,3,91344164,73523164
2280084200,3,70340164,46643164
2280084202,1,22965388,13374388
2280084207,4,74423552,43297552
2280084208,2,45464776,34948776
2280085144,5,33838940,77726940
2280085147,5,39064552,58232552
2280085152,3,41454164,30878164
2280085156,3,19428776,35333776
2280086144,4,22304000,67200000
2280086145,2,18122000,36000000
2280086148,5,28001000,70200000
2280086151,2,17048000,15000000
2280086155,5,41486940,40571940
2280087055,2,27291312,34065312
2280087063,2,24951312,45765312
2280087065,1,14793000,10510000
2280087069,2,35736776,29948776
2280088107,4,61321552,94149552
2280088114,5,78816940,154486940
2280088116,4,56077000,88692000
2280089110,3,35288164,44503164
2280089114,3,29894776,53648776
2280089116,4,45531552,70017552
2280089119,2,19754776,8608776
2280090163,4,29670000,70520000
2280090166,1,14415000,13055000
2280090170,1,26253000,54855000
2280091156,4,38934000,52860000
2280091158,5,68176940,90196940
2280091162,5,56530940,55606940
2280091164,5,32379000,52025000
2280091167,4,47430000,53890000
2280092050,4,91076000,101360000
2280092055,3,51362164,56663164
2280092056,4,90096000,78560000
2280092059,3,43760164,47663164
2280092064,5,73344940,79971940
2280093005,4,61119552,24477552
2280093007,1,6867388,11204388
2280093011,4,26880000,15340000
2280093013,2,22914776,26208776
2280093018,5,28692940,32446940
2280094052,2,13500000,24110000
2280094056,4,40537552,65277552
2280094058,4,41293552,27477552
2280094062,5,31425000,72275000
2280094063,2,17768000,43110000
2280095106,3,42727164,35468164
2280095110,2,57246776,36668776
2280095114,4,56723552,72937552
2280095115,1,25713388,32634388
2280096145,4,73981552,90897552
2280096149,2,34236776,25348776
2280096152,3,59718164,72323164
2280096154,5,118396940,105871940
2280096159,4,96879552,96497552
2280097192,2,37308776,14918776
2280097197,3,14554164,39428164
2280097198,1,7053388,6514388
2280097203,4,31933552,52077552
2280097204,4,27771552,37377552
2280098253,2,9456776,27218776
2280098256,4,23197552,37237552
2280099197,1,18087388,12424388
2280099200,1,10269000,13655000
2280099203,3,59458164,67773164
2280099206,1,18885388,18224388
2280099210,2,27768776,40348776
2280100058,2,57850164,16573164
2280100061,4,49895552,77749552
2280100066,2,39172776,68674776
2280100069,3,55966164,95012164
2280101059,2,18746776,11608776
2280101063,2,31574776,48008776
2280101065,5,47494940,28321940
2280101070,2,27618776,24158776
2280101072,2,17592776,32208776
2280102114,2,26598000,45510000
2280102119,4,25001552,88577552
2280102122,1,16683000,16800000
2280102127,5,42107940,61646940
2280103112,3,37504164,35538164
2280103115,5,51816940,53196940
2280103116,5,52478940,48196940
2280103120,4,45511552,57297552
2280104245,2,48950776,58008776
2280104249,1,34152388,30954388
2280104252,1,17589388,11554388
2280104257,3,34618164,55323164
2280105286,3,18700164,48378164
2280105290,5,31349000,31325000
2280105293,4,28257552,52237552
2280105296,1,11019388,8659388
2280105299,2,13530776,12518776
2280106006,2,21728776,20538776
2280106008,2,22560776,16938776
2280106012,2,20850000,24010000
2280106015,1,13437388,13269388
2280107154,3,83267000,99260000
2280107159,4,55587552,80217552
2280107162,2,34143776,17068776
2280107163,2,26704776,37468776
2280107168,4,68683552,102357552
2280108004,4,90395552,98697552
2280108009,2,44322776,23148776
2280108012,3,75724164,47223164
2280108015,5,93696940,80671940
2280108017,2,52542776,54548776
2280109059,3,41152164,43884164
2280109066,4,66175552,152432552
2280110197,5,111264940,25896940
2280110201,4,20147552,57457552
2280110202,3,24297000,20235000
2280110207,3,20158164,28578164
2280110210,4,28063552,36037552
2280111110,3,45412164,62473164
2280111113,4,58260000,63040000
2280111117,1,10557388,11024388
2280111121,3,52703000,57130000
2280111124,4,44694000,70040000
2280112060,3,51214164,51579164
2280112062,3,55410164,63779164
2280112067,1,25197388,14126388
2280112069,3,67265164,93379164
2280112071,2,72876776,11028776
2280113054,2,116395616,102088216
2280113058,5,49607740,71717940
2280113060,4,52832052,58917552
2280113064,5,53501540,56771940
2280114004,2,26460776,29332776
2280114007,2,82218776,79728776
2280114011,1,8286000,12200000
2280114015,3,64586000,50704000
2280114017,2,60873164,36083164
2280115099,4,37594352,56417552
2280115101,4,60458752,51077552
2280115105,5,36547140,52081940
2280115108,3,166274940,181021940
2280115112,2,42686576,56258776
2280116052,4,57773164,57787164
2280116054,3,99556964,70673164
2280116058,3,55725964,98909164
2280116060,2,54463776,43218776
2280116064,1,19897388,18054388
2280117160,3,37421964,120523164
2280117163,4,44892952,44637552
2280117168,4,254514152,59482552
2280117173,3,34629164,33778164
2280118004,3,84740352,57277552
2280118009,2,51835576,31084776
2280118011,5,45068164,82093164
2280118014,4,56189552,77977552
2280118016,5,144296140,67978940
2280119155,4,62041852,65197552
2280119159,4,59038152,69917552
2280119161,5,67751640,76861940
2280119164,2,66595576,31158776
2280119168,5,98197440,84896940
2280120056,4,90961552,59757552
2280120060,1,18237388,12764388
2280120063,2,47253776,51328776
2280120065,5,107928552,60987552
2280121105,4,44774752,56643552
2280121108,3,35670164,29884164
2280121110,2,48588188,77568388
2280121114,2,54573776,36318776
2280121116,2,58468852,79057552
2280122149,3,59645152,58157552
2280122151,5,71506140,52696940
2280122154,4,33882352,44245552
2280122159,2,34372964,39778164
2280123053,4,95292000,122752000
2280123055,4,66867052,86717552
2280123061,4,151348552,77497552
2280123064,4,70074452,48797552
2280124160,1,28646188,20994388
2280124164,4,112473164,94923164
2280124167,5,74072540,77871940
2280124170,1,21552000,15180000
2280124173,5,115592340,93121940
2280125058,3,22183164,39053164
2280125060,10,169480480,86213880
2280125063,1,23189188,13284388
2280125065,3,28597164,38813164
2280125070,5,39110152,57717552
2280126060,3,88014552,22077552
2280126065,4,43252552,28377552
2280126072,1,12339588,12469388
2280127116,4,85286140,119654440
2280127123,5,68651940,55541940
2280128005,5,75169052,79017552
2280128007,4,46435500,92180000
2280128012,2,34527164,62663164
2280128014,4,56292552,93217552
2280129098,5,33202940,63456940
2280129101,5,83118716,107645716
2280129105,4,38283940,32896940
2280129108,5,28288740,35496940
2280130362,3,33721000,53130000
2280130366,1,47715200,69655000
2280130368,4,75343800,98190000
2280130372,3,57833164,112396164
2280130373,5,86647000,140995000
2280131157,5,44706640,78572940
2280131160,4,60677552,125925552
2280131165,5,94796940,120054940
2280131168,5,63796940,70322940
2280131171,5,88601440,132576940
2280132265,3,40576164,52693164
2280132269,2,41846776,32204776
2280132271,4,76295552,79857552
2280132277,5,72317940,47821940
2280133165,5,124475540,57747940
2280133168,4,111444396,75540000
2280133169,2,29039176,20898776
2280133174,2,48212176,46698776
2280133175,4,27035552,23797552
2280134057,4,114818900,84363000
2280134063,3,72848552,82523552
2280134071,5,41520740,55699940
2280135156,4,66244552,64347552
2280135158,4,54883552,37337552
2280135160,9,137193092,234821492
2280135163,4,103379052,65897552
2280135166,5,110609540,84921940
2280136114,5,57688940,101031940
2280136117,4,43360552,53737552
2280136120,2,37449976,39068776
2280136121,3,33492664,73603164
2280136125,4,120920800,164540000
2290001108,1,6631388,11229388
2290001110,4,65687104,73855104
2290001114,3,30727552,33237552
2290001116,2,29360376,15098776
2290001119,5,48488940,80246940
2290002005,1,12340188,15159388
2290002008,2,37320776,18838776
2290002010,2,22916776,18898776
2290002014,1,13464588,13659388
2290002016,2,35876776,19198776
2290003167,1,27259388,35374388
2290003170,2,61414752,53397552
2290003174,1,24911188,15714388
2290003180,3,69070164,65763164
2290004305,3,39652964,36045164
2290004308,2,40403776,30026776
2290004310,5,68845940,120181940
2290004314,5,190673940,61484940
2290004317,2,41696776,54628776
2290005347,3,58375716,67215716
2290005352,3,32402940,25278940
2290005354,2,22876164,20848164
2290005357,2,46486776,33478776
2290005359,4,33143552,38693552
2290006160,4,42233552,72537552
2290006165,5,63420940,67651940
2290006168,5,58577940,33831940
2290006173,1,14107388,15354388
2290007140,3,33133064,27198164
2290007142,3,98618164,79028164
2290007145,2,26468776,23118776
2290007149,1,16446188,13579388
2290007152,4,40723452,52717552
2290008220,4,105623552,75077552
2290008223,4,53118552,47077552
2290008228,2,38536776,29148776
2290008231,3,123374964,151797164
2290008233,4,150701000,160270000
2290009256,3,21026164,25409164
2290009262,4,33095940,37321940
2290009264,1,13313388,11804388
2290009266,1,14183388,13204388
2290010163,5,99840000,120115000
2290010168,3,133169000,109965000
2290010169,5,114266000,160075000
2290010172,2,99775000,108310000
2290010177,4,109338800,116633000
2290011057,1,54915796,75549998
2290011065,1,30409996,50837998
2290011066,1,75377840,86298600
2290012110,1,32795388,25804388
2290012113,2,47975776,40568776
2290012116,1,25618388,25884388
2290012117,3,72597164,36033164
2290012121,1,31978388,23584388
2290013216,3,24360164,27843164
2290013218,4,36248328,35056328
2290013221,4,34276128,34186328
2290013224,4,27569552,28137552
2290014004,2,18166776,30618776
2290014009,4,38772552,39037552
2290014012,1,9401388,13459388
2290014013,1,30465600,44347000
2290014016,5,37171140,26951940
2290015006,4,31930552,60377552
2290015008,2,24058776,19468776
2290015011,5,129515940,126071940
2290015013,3,56311064,69603164
2290016158,2,35741176,37380776
2290016161,2,142534940,47133940
2290016163,3,57648852,38655552
2290016166,5,91024940,70821940
2290016170,2,55314000,53300000
2290017056,2,22469164,22634164
2290017057,3,20690564,24836164
2290017060,4,24928952,20707552
2290017065,2,20758776,18078776
2290017066,1,16620188,16639388
2290018355,4,38525552,38457552
2290018358,1,17155388,12914388
2290018361,5,56290528,45758328
2290018363,2,16115776,14428776
2290018368,4,55242228,31796328
2290019198,2,39429776,38218776
2290019199,1,22864388,23519388
2290019202,4,49183552,48177552
2290019206,1,20978388,15739388
2290019209,2,57727776,46418776
2290020058,1,13027388,16974388
2290020060,3,22101164,30923164
2290020062,1,27887000,57860000
2290020066,2,45161776,34508776
2290021109,1,20534388,16404388
2290021111,3,71768564,69825164
2290021116,2,50546000,100164000
2290021122,4,73485552,120317552
2290022107,2,33362776,43882776
2290022111,4,86890000,75820000
2290022114,2,34228000,63910000
2290022116,2,77906776,55338776
2290023147,4,29098552,41177552
2290023149,5,58514140,65411940
2290023152,4,56847552,47097552
2290023154,5,50963940,53121940
2290023158,4,54434852,48497552
2290024256,4,89219552,92297552
2290024259,4,95307000,93680000
2290024261,4,102648400,94280000
2290024265,5,114172000,129860000
2290025058,4,42870552,64397552
2290025061,2,37756776,21918776
2290025063,4,87891600,80940000
2290025066,3,55710164,43078164
2290025068,3,48830164,55048164
2290026112,5,64859552,95082552
2290026115,2,22804776,21018776
2290026119,1,37447388,78859388
2290026121,3,44114000,24175000
2290026126,1,26242388,14859388
2290027057,2,33380776,24608776
2290027061,1,23184388,15334388
2290027064,2,33458776,19008776
2290027067,5,56336940,87231940
2290027069,3,100417164,29843164
2290028160,1,8681388,6417388
2290028163,2,38725376,44460776
2290028167,4,44367352,31293552
2290028171,2,111031000,92360000
2290028173,1,22340388,16744388
2290029188,2,48122400,62999000
2290029193,2,46402776,22278776
2290029196,4,85510328,50618728
2290029199,1,24735588,13059388
2290029202,1,45367388,15159388
2290030061,4,50711940,52371940
2290030065,5,54668940,47371940
2290030067,4,110411798,39778999
2290030069,4,70158552,46057552
2290030073,4,54582000,56136000
2290031100,4,129016720,148876800
2290031104,5,75635940,64076940
2290031108,4,93123552,52857552
2290031110,4,74603552,78637552
2290031114,1,28905388,15919388
2290032057,1,18427388,17174388
2290032064,3,27937164,32323164
2290032068,2,39378776,25508776
2290032071,4,129475000,108720000
2290033118,2,15569976,15076776
2290033121,4,41447552,48067552
2290033124,5,35356328,32926328
2290033125,4,42329104,49435104
2290034057,3,29017164,21353164
2290034059,4,92536552,88577552
2290034062,2,24078776,54518776
2290034066,4,59015940,121411940
2290034067,2,22894776,22438776
2290035005,1,10399388,13024388
2290035008,3,61164164,60033164
2290035012,2,25111388,27534388
2290035015,1,19325388,25024388
2290035016,3,43173164,37533164
2290036051,5,108050000,84900000
2290036054,5,46794940,56901940
2290036056,3,47311164,26123164
2290036061,3,48661164,26123164
2290036063,5,93868940,89781940
2290037050,2,22984776,11488776
2290037053,4,37601952,35177552
2290037059,1,12878988,11094388
2290037062,4,37137552,31177552
2290038112,1,20111388,32859388
2290038113,5,66664940,179896940
2290038118,5,81155940,74396940
2290038121,4,32278152,28637552
2290039212,5,70404000,88500000
2290039217,6,146048200,234918000
2290039219,4,80445000,107180000
2290039224,2,156382000,149520000
2290040184,1,11693388,15234388
2290040188,2,21862776,19268776
2290040190,2,64058776,103758776
2290040194,4,69889552,67577552
2290040197,5,62091000,89550000
2290041100,5,40079940,43496940
2290041103,1,14866988,13349388
2290041112,2,20441776,39554776
2290042102,5,61643440,51473940
2290042103,2,21958776,16528776
2290042107,3,34505552,41757552
2290042111,4,40229552,37457552
2290042112,3,77636145,106202056
2290043343,5,69843940,59056940
2290043346,2,38098776,25958776
2290043350,3,37843164,51478164
2290043353,5,107478000,120610000
2290044154,3,47473164,44123164
2290044165,1,41266000,54040000
2290045156,3,36823940,22421940
2290045158,1,13188188,12004388
2290045162,5,46650396,70654998
2290045163,5,117708200,42150000
2290046202,3,34375164,41308164
2290046205,4,107931000,121965000
2290046208,1,16255388,15569388
2290046211,4,49428552,59517552
2290046213,5,91276940,81806940
2290047006,1,14463388,17024388
2290047008,1,21062788,16324388
2290047010,5,157593340,57141940
2290047014,4,40561552,55697552
2290047017,1,14485388,15424388
2290048056,2,62234776,57428776
2290048061,1,25276388,12964388
2290048064,1,23802388,14584388
2290048065,1,44652776,24088776
2290048068,2,40680776,19548776
2290049062,2,26663164,20878164
2290049064,1,12040988,10159388
2290049067,2,31851564,21778164
2290050055,1,22970388,13079388
2290050061,4,24870552,25297552
2290050063,3,20201552,21392552
2290050068,5,34399328,54311328
2290051202,2,46002776,49468776
2290051211,5,52988940,72381940
2290051214,4,47808552,57907552
2290052108,3,98721552,137782552
2290052111,4,47916928,39446328
2290052116,5,111241940,101961940
2290053094,3,40130164,53078164
2290053097,3,25760164,23578164
2290053101,3,22356164,18378164
2290053105,1,12826388,12739388
2290053108,4,40193552,39357552
2290054255,4,49569952,45361552
2290054258,1,15314788,12910388
2290054262,4,35190252,33429552
2290054265,1,12295788,12114388
2290054266,1,17713388,12114388
2290055204,3,37863164,37438164
2290055207,2,20084376,21698776
2290055212,2,27915776,20778776
2290055217,2,63032000,33470000
2290056166,4,37603552,55637552
2290056171,1,17229388,12794388
2290056172,3,34211964,32361164
2290056178,1,19300588,14634388
2290057257,4,25689352,24843552
2290057260,1,7744988,11220388
2290058214,2,26964776,23438776
2290058215,4,70899400,51106000
2290058218,4,37225552,40081552
2290058222,2,44140376,26938776
2290058224,4,47033552,32737552
2290059112,3,48760164,67513164
2290059115,1,39927388,64294388
2290059118,4,44207552,55397552
2290059121,3,38208164,140013164
2290059123,2,77068000,104440000
2290060051,1,21667388,15164388
2290060056,1,13917388,12774388
2290060064,4,50192552,47177552
2290061116,5,70347940,84846940
2290061119,5,50134940,38196940
2290061123,1,15703388,13759388
2290061125,2,24118776,22118776
2290061130,3,21338164,20683164
2290062152,1,11319388,12259388
2290062156,2,19780776,15618776
2290062158,3,38135164,38978164
2290062163,4,93345552,73477552
2290063156,3,40828164,41343164
2290063162,5,71023940,71891940
2290063163,4,64869552,118197552
2290064245,4,42359552,58317552
2290064247,5,72344940,67116940
2290064252,3,31000552,42917552
2290064254,2,29231552,43667552
2290064257,1,13743388,11944388
2290065208,5,39465940,30794940
2290065211,3,35012164,27508164
2290065214,4,27233352,23669552
2290065217,1,18802388,14549388
2290065222,3,36375164,33208164
2290066255,1,20983388,13314388
2290066259,2,42302776,25608776
2290066262,2,38475776,21228776
2290066263,4,43589552,24637552
2290066268,4,51967552,56867552
2290067355,4,99572200,92616000
2290067359,4,160661200,143548000
2290067361,2,35120776,25838776
2290067364,3,141679720,138691800
2290067366,1,22167388,15319388
2290068005,3,60088564,37633164
2290068007,4,67786552,43959552
2290068012,3,63097164,34513164
2290068013,3,72015164,97623164
2290068017,2,37874776,27388776
2290069060,5,62741940,62821940
2290069064,1,41505800,66860000
2290069066,4,53346552,47117552
2290069070,3,31648164,18113164
2290069072,2,21001776,14194776
2290070115,2,17721576,16318776
2290070117,3,29378164,20508164
2290070122,2,34152964,27389164
2290070124,5,107121940,116646940
2290070128,7,137197716,79645716
2290071006,2,32462776,50648776
2290071009,2,32018776,26448776
2290071012,2,41540776,43788776
2290071013,4,208352200,133528000
2290071016,2,37205776,31728776
2290072004,4,68431552,61677552
2290072008,2,24134776,24948776
2290072010,1,16495388,15174388
2290072015,3,66992164,66533164
2290073165,5,66445940,70796940
2290073167,1,9775388,13214388
2290073169,3,39298164,35143164
2290073172,1,6960388,9754388
2290073177,3,29510164,22178164
2290074052,1,22817188,18559388
2290074054,2,15554576,14886776
2290074058,5,100633116,55219716
2290074060,1,19297388,11659388
2290074063,5,32357728,31311328
2290075054,3,49029164,78203164
2290075056,3,70624000,74040000
2290075058,4,82867596,95919998
2290075061,4,90159052,116527552
2290075066,4,53993552,89317552
2290076060,1,23353588,16634388
2290076062,1,19897388,61144388
2290076066,2,49926776,39868776
2290076068,2,35778776,27008776
2290076070,4,53252152,81897552
2290077004,3,36013164,32418164
2290077009,5,35758940,73236940
2290077012,3,49615164,42448164
2290077014,1,10818588,11539388
2290077018,2,18541176,16618776
2290078153,4,31769552,33637552
2290078155,5,59308940,58351940
2290078162,5,93408940,101707940
2290078163,3,59742164,74943164
2290079006,4,72534940,68071940
2290079015,4,66816940,69131940
2290079018,5,80983328,58346328
2290080105,1,27937988,22428388
2290080109,2,63204000,66692000
2290080111,2,47754376,32388776
2290080114,2,110593776,33848776
2290080117,5,76677940,89311940
2290081112,2,20967776,16308776
2290081115,4,50239552,48317552
2290081117,5,93252000,62780000
2290081121,1,26895400,44090000
2290082104,3,46083164,38908164
2290082105,2,24664776,14338776
2290082109,5,63546328,67361328
2290082111,2,17802776,15938776
2290083201,2,45142000,72820000
2290083203,5,149406940,110921940
2290083208,3,143737872,128418000
2290083211,1,20000388,11224388
2290084202,4,97195000,57920000
2290084203,3,113023164,77143164
2290084208,3,138741164,46323164
2290084211,1,19639388,20694388
2290084214,3,53987164,26123164
2290085250,2,23945576,24998776
2290085252,3,40698164,39848164
2290085257,2,17161176,18588776
2290085260,3,48575552,44837552
2290085261,1,15154988,10759388
2290086118,4,41923552,27737552
2290086119,1,19365188,10779388
2290086124,1,16264988,13459388
2290086126,4,34646552,28867552
2290086128,3,61829552,55792552
2290087051,1,18965988,19674388
2290087055,4,53115852,63257552
2290087056,3,44135964,32103164
2290087059,2,37108576,34868776
2290088006,4,55671940,53151940
2290088007,3,44919940,44831940
2290088011,3,36623164,38603164
2290088013,2,42935776,33288776
2290088016,3,72927164,59953164
2290089188,5,52196940,94721940
2290089196,2,49931000,48540000
2290089199,3,22827364,20803164
2290090004,2,18040776,31448776
2290090009,1,19467388,15234388
2290090012,4,43318552,38377552
2290090013,4,26965552,32497552
2290090017,1,12641388,10834388
2290091347,1,13459388,12339388
2290091351,5,51767940,45896940
2290091353,2,27997776,22238776
2290091356,4,63401540,40131940
2290091360,4,73373940,43931940
2290092245,2,28711776,28418776
2290092249,2,48919952,96705552
2290092252,3,83563852,59101552
2290092254,2,41117776,33924776
2290093055,2,35167940,34421940
2290093058,1,22578388,16804388
2290093061,2,28240776,17608776
2290093064,2,32182776,21408776
2290093069,4,105325552,78427552
2290094108,2,41750576,24438776
2290094114,4,37390940,41991940
2290094119,5,131702940,73871940
2290094120,3,53646164,80428164
2290095218,5,64758940,60401940
2290095220,3,43325164,42613164
2290095224,3,56364164,68333164
2290095227,5,59798440,55461940
2290096110,3,52171164,29123164
2290096111,3,45151164,35623164
2290096114,3,93179164,137893164
2290096119,3,98258164,95893164
2290096121,3,108718164,74863164
2290097108,2,36112776,33188776
2290097110,2,38361576,57788776
2290097114,2,26885576,52273576
2290097115,1,18679388,11094388
2290097120,1,10195788,9094388
2290098201,1,13336588,11259388
2290098204,1,4849388,9759388
2290098208,1,37743000,52705000
2290098210,4,76411328,71806328
2290099100,2,18665776,19768776
2290099103,1,21290200,47120000
2290099107,2,31466900,60830000
2290099108,2,37265776,16268776
2290100160,2,19976776,26648776
2290100163,1,12011388,18814388
2290100168,4,28651552,48197552
2290100169,1,18980388,13344388
2290101056,5,73336740,51336940
2290101060,5,31581940,31546940
2290101063,1,9220988,12549388
2290101066,5,46305716,44045716
2290101069,2,17492776,16470776
2290102053,3,25683564,26291164
2290102056,1,14059388,12354388
2290102061,1,22444776,18064776
2290102063,2,29569940,33571940
2290102066,2,20346376,17514776
2290103317,2,39385776,25618776
2290103320,1,32362388,12679388
2290103323,4,53235552,72517552
2290103327,1,21271388,12679388
2290103329,1,23587388,12679388
2290104055,4,77359552,73217552
2290104059,4,68507328,62426328
2290104060,5,79562940,126091940
2290104065,3,93196164,173563164
2290105201,2,62506776,34408776
2290105204,5,81899940,79211940
2290106165,4,34895552,41977552
2290106166,4,29259552,27277552
2290106169,1,23457388,14289388
2290106172,4,35443552,39877552
2290106177,2,64642776,39798776
2290107059,4,25747552,30497552
2290107061,4,24199552,30497552
2290107064,5,153177600,120209000
2290107067,4,70592552,31097552
2290108005,4,83706552,87497552
2290108007,1,14091388,18574388
2290108011,3,85218164,38943164
2290108014,4,50530552,33697552
2290108017,3,46963164,32233164
2290109112,2,22593776,18852776
2290109116,4,28655552,31137552
2290109118,2,43586552,24337552
2290109122,2,47911940,29211940
2290110167,5,132370000,124910000
2290110169,4,102292000,108380000
2290110172,4,92874800,115462000
2290110177,1,28401388,13579388
2290111058,5,68673940,71391940
2290111060,1,38035000,70040000
2290111064,2,31732776,25488776
2290111066,5,65003828,46146328
2290111068,2,48901552,23257552
2290112146,3,29875164,33003164
2290112148,2,27404776,43468776
2290112152,4,82679000,71360000
2290112155,4,82964552,62577552
2290112158,5,71051940,87521940
2290113060,5,73165398,97808714
2290113063,4,76334590,115387350
2290113064,4,49961398,71454999
2290113068,7,163390388,129033388
2290113071,1,8495388,10139388
2290114110,4,77314000,44280000
2290114113,3,44246164,60863164
2290114114,5,92969940,110751940
2290114117,4,96533552,78457552
2290114120,1,17855388,15114388
2290115155,2,42534776,65993776
2290115158,1,24882388,11679388
2290115161,5,98036940,64276940
2290115165,3,89333164,56298164
2290115167,4,85535000,103060000
2290116052,2,52701952,72737552
2290116057,1,23095388,13574388
2290116060,4,93389940,85311940
2290116063,2,45969776,34308776
2290116064,2,54146776,28248776
2290117004,3,23047552,37717552
2290117007,2,62989552,169817552
2290117012,4,49542328,79516328
2290117013,4,51916328,60126328
2290119216,1,29395388,17824388
2290119221,3,41689164,35663164
2290119223,5,49073140,56021940
2290119225,4,72887552,186697552
2290119230,2,39024776,48448776
2290120055,2,39628776,37248776
2290120059,3,78925164,46023164
2290120063,2,46323776,34728776
2290120066,3,63819164,55133164
2290120069,2,45136776,39948776
2290121159,3,49808164,82078164
2290121162,5,115445240,158913700
2290121165,4,118477524,119413060
2290121168,4,67897352,75257552
2290121169,4,66705940,54196940
2290122058,4,114318800,116182000
2290122062,5,77440940,104316940
2290122063,5,109754800,120527000
2290122067,5,67357940,76151940
2290123006,3,95901164,86323164
2290123008,3,51899164,76723164
2290123012,2,47117500,70986000
2290123014,3,40293000,33460000
2290123016,3,84403364,86973164
2290124057,4,63939552,74697552
